name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Luminous Optimus 1250 Pure Sine Wave 1100VA/12V Inverter for Home, Office & Shops",appliances,All Appliances,https://m.media-amazon.com/images/I/51NWuLluJnS._AC_UL320_.jpg,https://www.amazon.in/Luminous-Optimus-1250-Inverter-Advanced/dp/B08QCZQQJ6/ref=sr_1_2654?qid=1679135744&s=appliances&sr=1-2654,3.0,65,"₹7,790","₹10,500"
"Voltas 1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Elite, Wh...",appliances,All Appliances,https://m.media-amazon.com/images/I/41e6oqY5-ZL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-123V-Vectra-Elite/dp/B0BQR2FW4Y/ref=sr_1_2655_mod_primary_new?qid=1679135744&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2655,4.5,3,"₹30,490","₹56,990"
LUMINOUS New York Brooklyn 1200MM Star-rated BEE Certified Energy Efficient 56-Watt High Speed Ceiling Fan (Venetian Grey),appliances,All Appliances,https://m.media-amazon.com/images/I/41af-fgMafL._AC_UL320_.jpg,https://www.amazon.in/LUMINOUS-Brooklyn-Star-rated-Certified-Efficient/dp/B0BQW6RWMR/ref=sr_1_2656_mod_primary_new?qid=1679135744&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2656,4.0,"2,446",,"₹3,823"
Orient Electric PP Plastic Wall-44 Trendz Fan (Electric Blue - 400 MM),appliances,All Appliances,https://m.media-amazon.com/images/I/71Ep1gkKORL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Wall-44-Trendz-400mm/dp/B08FS737M1/ref=sr_1_2657?qid=1679135744&s=appliances&sr=1-2657,4.1,127,"₹2,320","₹3,590"
ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/41d2SJq5sxL._AC_UL320_.jpg,https://www.amazon.in/ESN-999-Quality-Immersion-Heater/dp/B07LG96SDB/ref=sr_1_2658?qid=1679135744&s=appliances&sr=1-2658,3.7,"3,289",₹335,₹510
Verilux® Replenishment Kit Replacement Parts Compatible with Ecovacs DEEBOT OZMO 920/ ECOVACS DEEBOT OZMO 950 Robotic Vacu...,appliances,All Appliances,https://m.media-amazon.com/images/I/61fGsTFQutS._AC_UL320_.jpg,https://www.amazon.in/Verilux%C2%AE-Replacement-Ecovacs-Accessory-Brushes/dp/B098XC1Y67/ref=sr_1_2659?qid=1679135744&s=appliances&sr=1-2659,3.9,39,"₹1,139","₹1,684"
WENGTY Multi and Printed Color Air Conditioning Dust Cover Waterproof Folding AC Covers for Split for 1.5 ton Indoor Unit...,appliances,All Appliances,https://m.media-amazon.com/images/I/51STGu7eUuL._AC_UL320_.jpg,https://www.amazon.in/WENGTY-Printed-Conditioning-Waterproof-Folding/dp/B08ZYN4N4M/ref=sr_1_2660?qid=1679135744&s=appliances&sr=1-2660,3.6,148,₹249,₹489
"Yureka Anti Vibration Pads with Suction Cup Feet, Fridge Washing Machine Washer Dryer Leveling Feet Anti Walk Pads Shock A...",appliances,All Appliances,https://m.media-amazon.com/images/I/41NToH7yfFL._AC_UL320_.jpg,https://www.amazon.in/Vibration-Suction-Leveling-Absorber-Furniture/dp/B094FVJXCY/ref=sr_1_2661?qid=1679135744&s=appliances&sr=1-2661,3.8,322,₹349,₹999
Kent 15002 Aura Air Purifier |Highly Efficient HEPA Technology | In-Built Ionizer| Filter Change Indicator & Air Quality S...,appliances,All Appliances,https://m.media-amazon.com/images/I/516Q6dwE-eL._AC_UL320_.jpg,https://www.amazon.in/Kent-Aura-Portable-Purifier-White/dp/B075DFJ3Z3/ref=sr_1_2662?qid=1679135744&s=appliances&sr=1-2662,3.9,99,"₹6,999","₹15,990"
"Amazon Brand - Umi. Top Load Washing Machine Cover Suitable for LG 6 kg, 6.2 kg, 6.5 kg, 7 kg (56X56X85 CMS, Navy Blue)",appliances,All Appliances,https://m.media-amazon.com/images/I/615r6Zq9CUL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Washing-Suitable-56X56X85/dp/B09X5C14KL/ref=sr_1_2663?qid=1679135744&s=appliances&sr=1-2663,3.7,107,₹379,₹900
"Handheld Vacuum, Car Vacuum 9000Pa Suction with Led Light,Rechargeable,Small Vacuum Cleaner Cordless (Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/61IM66UZ6SL._AC_UL320_.jpg,https://www.amazon.in/Handheld-Suction-Rechargeable-Cleaner-Cordless/dp/B09MW886TT/ref=sr_1_2664?qid=1679135744&s=appliances&sr=1-2664,3.7,777,"₹1,099","₹3,259"
"Handheld Vacuum, Car Vacuum 9000Pa Suction with Led Light,Rechargeable,Small Vacuum Cleaner Cordless (Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/61IM66UZ6SL._AC_UL320_.jpg,https://www.amazon.in/Handheld-Suction-Rechargeable-Cleaner-Cordless/dp/B09MW886TT/ref=sr_1_2665?qid=1679135746&s=appliances&sr=1-2665,3.7,777,"₹1,099","₹3,259"
"Electronic Spices AC 220v Axial Cooling Blower Exhaust Fan, Size : 4.75 inches for DIY Cooling Ventilation Exhaust for hom...",appliances,All Appliances,https://m.media-amazon.com/images/I/71vATk-xkiL._AC_UL320_.jpg,https://www.amazon.in/ElectronicSpices-Axial-Cooling-Blower-Exhaust/dp/B081ZF7242/ref=sr_1_2666?qid=1679135746&s=appliances&sr=1-2666,3.8,113,₹388,₹580
VINAYAK Whirlpool Semi Automatic Washing Machine Lint Filter (Set of 2),appliances,All Appliances,https://m.media-amazon.com/images/I/41paoAgvZlL._AC_UL320_.jpg,https://www.amazon.in/VINAYAK-Washing-Machine-Automatic-Whirlpool/dp/B07D1CLLWM/ref=sr_1_2667?qid=1679135746&s=appliances&sr=1-2667,3.5,278,₹180,₹499
JPT Pro Foam Cannon/Snow Lance Complete Brass Nozzle 1.1mm Orifice Inside (1/4 Quick Connector Included),appliances,All Appliances,https://m.media-amazon.com/images/I/71jW+W6gZhL._AC_UL320_.jpg,https://www.amazon.in/JPT-Complete-Orifice-Connector-Included/dp/B09MZDP36B/ref=sr_1_2668?qid=1679135746&s=appliances&sr=1-2668,4.2,64,"₹2,248","₹3,999"
AMAZOR Lint Filter for Fully Automatic LG Washing Machine - Set of 2,appliances,All Appliances,https://m.media-amazon.com/images/I/41tjBQI9tOS._AC_UL320_.jpg,https://www.amazon.in/Filter-Washing-Machine-Fully-Automatic/dp/B084ZYRFQD/ref=sr_1_2669?qid=1679135746&s=appliances&sr=1-2669,4.4,298,₹165,₹990
"Amazon Brand - Solimo Polyester Fridge Top Cover, Maroon, Set of 1",appliances,All Appliances,https://m.media-amazon.com/images/I/81hb4BdzPuL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Polyester-Fridge/dp/B07QTCDS1V/ref=sr_1_2670?qid=1679135746&s=appliances&sr=1-2670,4.1,784,₹187.06,₹300
"V-Guard V 500 Supreme Voltage Stabilizer for Non Inverter ACS up to 2 Ton (Working Range: 170-280 VAC, Grey)",appliances,All Appliances,https://m.media-amazon.com/images/I/31lxjAIHgYL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Supreme-Voltage-Stabilizer-Inverter/dp/B091HSPHWH/ref=sr_1_2671?qid=1679135746&s=appliances&sr=1-2671,3.8,111,"₹2,348","₹3,950"
"THR3E STROKES Empty Spray Bottles Clean Squirt Bottle Colorful Multi-uses Spray Bottles for Cleaning, Water Flowers, Hairc...",appliances,All Appliances,https://m.media-amazon.com/images/I/31kUxPW1I7L._AC_UL320_.jpg,https://www.amazon.in/Bottles-Colorful-Multi-uses-Cleaning-Hairdressing/dp/B09D96HCW9/ref=sr_1_2672?qid=1679135746&s=appliances&sr=1-2672,3.9,12,₹89,₹999
KHC Window AC Drain Tray for All Brand/ 0.75/1/1.5/2 Ton/Waist Water Collector (Pcs 1),appliances,All Appliances,https://m.media-amazon.com/images/I/31UM5t4QpBL._AC_UL320_.jpg,https://www.amazon.in/KHC-Window-Drain-Brand-Collector/dp/B09HCHKYTW/ref=sr_1_2673?qid=1679135746&s=appliances&sr=1-2673,3.7,62,₹160,₹499
Orient Electric DIFP10BP Fabric Press Dry Iron (Black and Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/51t1wy39NyL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-DIFP10BP-Fabri-Press/dp/B07GTJD6C8/ref=sr_1_2674_mod_primary_new?qid=1679135746&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2674,4.0,706,₹667,₹990
seatosky 5 Inch Spun Cartridge Filter for Washing Machines Suitable for Eco Crystal Fresh n Clean J (Pack of 4 Refills),appliances,All Appliances,https://m.media-amazon.com/images/I/61xu2WUYCZL._AC_UL320_.jpg,https://www.amazon.in/Cartridge-Washing-Machines-Suitable-Crystal/dp/B08RXC6JYM/ref=sr_1_2675?qid=1679135746&s=appliances&sr=1-2675,4.2,77,₹345,₹600
"NYRWANA DELIVERING SMILES IN INIDA Lint Roller, Lint Roller for Clothes and Pet Hair, Cloth Roller to Remove Fur, Reusable...",appliances,All Appliances,https://m.media-amazon.com/images/I/41veUW-pnDL._AC_UL320_.jpg,https://www.amazon.in/Nyrwana-Plastic-Remover-Cleaner-Remover/dp/B079DMZ75G/ref=sr_1_2676?qid=1679135746&s=appliances&sr=1-2676,3.7,606,₹399,₹499
"Fox Good Height Heavy Duty Stand | Washing Machine, Dishwasher & Refrigerator | Adjustable Size | Super Stable | Made in B...",appliances,All Appliances,https://m.media-amazon.com/images/I/61TaC9CvyNL._AC_UL320_.jpg,https://www.amazon.in/Fox-Washing-Dishwasher-Refrigerator-Adjustable/dp/B09MW91QSK/ref=sr_1_2677?qid=1679135746&s=appliances&sr=1-2677,3.9,613,"₹1,329","₹1,399"
LSRP'S Universal Fit Washing Machine Dryer Spin Cap / Safety Cover / Lid For Semi Automatic Washing Machine Replacement Fo...,appliances,All Appliances,https://m.media-amazon.com/images/I/71dxC9P7gHS._AC_UL320_.jpg,https://www.amazon.in/Universal-Fit-Washing-Machine-Accessories/dp/B096PR18PW/ref=sr_1_2678?qid=1679135746&s=appliances&sr=1-2678,4.1,383,₹169,₹399
Preethi Filter Set for Drip Cafe & Cafe Zest Coffee Maker,appliances,All Appliances,https://m.media-amazon.com/images/I/8154Wak4esL._AC_UL320_.jpg,https://www.amazon.in/Preethi-Filter-Drip-Coffee-Maker/dp/B06XTMD924/ref=sr_1_2679_mod_primary_new?qid=1679135746&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2679,4.5,291,₹323,₹499
SHAFIRE Stainless Steel Powder Pressing Force Coffee Tamper 51mm Espresso Bean Press,appliances,All Appliances,https://m.media-amazon.com/images/I/41WLpwmTmEL._AC_UL320_.jpg,https://www.amazon.in/SHAFIRE-Stainless-Powder-Pressing-Espresso/dp/B07G9Z72P1/ref=sr_1_2680?qid=1679135746&s=appliances&sr=1-2680,4.2,321,₹659,₹999
Sixfire® Ac Cover Air Conditioning Dust Cover Folding Designer Ac Cover for Indoor Split Ac 1.5 ton Waterproof Dustproof S...,appliances,All Appliances,https://m.media-amazon.com/images/I/41XKThvDmQL._AC_UL320_.jpg,https://www.amazon.in/Conditioning-Waterproof-Dustproof-Stretchable-multidesign/dp/B0BSF1CDRD/ref=sr_1_2681?qid=1679135746&s=appliances&sr=1-2681,3.7,376,₹265,₹499
HAVAI Submersible Cooler Pump - Suitable for Air Coolers - 30 to 50 litres Tank Capacity,appliances,All Appliances,https://m.media-amazon.com/images/I/41vcXWvdCcL._AC_UL320_.jpg,https://www.amazon.in/HAVAI-Submersible-Suitable-Personal-Coolers/dp/B08F4HNNDD/ref=sr_1_2682?qid=1679135746&s=appliances&sr=1-2682,3.7,82,₹499,₹549
Padmansh Knitting Decorative Fridge Top Anti-dust Cover 21 X 39 Inches (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/71VGr+avkpL._AC_UL320_.jpg,https://www.amazon.in/Padmansh-Knitting-Decorative-Fridge-Anti-dust/dp/B09CL6WM31/ref=sr_1_2683_mod_primary_new?qid=1679135746&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2683,3.8,310,₹199,₹599
"Swish Large Seal Clips (Pack of 11 Seal Clips, Size - Extra Large) Plastic Multipurpose Airtight Seal Clips to Lock Your A...",appliances,All Appliances,https://m.media-amazon.com/images/I/81j2oQch+xL._AC_UL320_.jpg,https://www.amazon.in/Swish-Large-Seal-Clips-Size/dp/B0842MQZ12/ref=sr_1_2684?qid=1679135746&s=appliances&sr=1-2684,4.4,313,₹195,₹299
"REMAXX Mini Portable Desktop Vacuum Cleaner Cordless Table Dust Sweeper Design for Cleaning Desktop, Crumbs, Computer Keyb...",appliances,All Appliances,https://m.media-amazon.com/images/I/61NKE9YeO0S._AC_UL320_.jpg,https://www.amazon.in/REMAXX-Portable-Cordless-Cleaning-Computer/dp/B09PNFL6QL/ref=sr_1_2685?qid=1679135746&s=appliances&sr=1-2685,3.3,115,₹599,"₹2,299"
"Morphy Richards OFR Room Heater, 09 Fin 2000 Watts Oil Filled Room Heater , ISI Approved (OFR 9 Grey)",appliances,All Appliances,https://m.media-amazon.com/images/I/51d3Lkfg-LL._AC_UL320_.jpg,https://www.amazon.in/Morphy-Richards-OFR-09-2000-Watt/dp/B01M5F614J/ref=sr_1_2686?qid=1679135746&s=appliances&sr=1-2686,4.0,"3,339","₹6,249","₹13,999"
"KiloMaxx KM-15, 50Kg Weight Machine/ Weight Scale / Electric Computer Kata Tarazu Weighing Machine Scale For Shop Factorie...",appliances,All Appliances,https://m.media-amazon.com/images/I/61MsD6YyW2L._AC_UL320_.jpg,https://www.amazon.in/KiloMaxx-KM-15-Electric-Factories-Industrial/dp/B0BTJ42NG8/ref=sr_1_2687?qid=1679135746&s=appliances&sr=1-2687,5.0,4,"₹3,499","₹10,000"
"Rexnord 22038 A2 T Panel Square Aluminium Die Cast Exhaust Fan (Black, 4 X 4 Inches)",appliances,All Appliances,https://m.media-amazon.com/images/I/61zhadq6fmL._AC_UL320_.jpg,https://www.amazon.in/Rexnord-22038-Square-Exhaust-Inches/dp/B07RXB9SR8/ref=sr_1_2688?qid=1679135746&s=appliances&sr=1-2688,3.9,67,₹500,₹999
Galaxy ® Zipper/Piping Foot for USHA ®/Singer ®/Brother ®/GALAXY ® - Silver,appliances,All Appliances,https://m.media-amazon.com/images/I/21F2yUmyV2L._AC_UL320_.jpg,https://www.amazon.in/GALAXY%C2%AE-Zipper-Piping-Singer%C2%AE-Brother%C2%AE/dp/B07VFPBX9P/ref=sr_1_2689?qid=1679135747&s=appliances&sr=1-2689,4.2,109,₹190,₹495
Bialetti Moka Express 3 Cup Espresso Maker: Italian Made; Moka Pot/Percolator/Coffee Maker/Mocha Pot for an Authentic Ital...,appliances,All Appliances,https://m.media-amazon.com/images/I/5190q7fDhvL._AC_UL320_.jpg,https://www.amazon.in/Bialetti-Express-Espresso-Maker-06799/dp/B0000AN3QI/ref=sr_1_2690?qid=1679135747&s=appliances&sr=1-2690,4.4,"30,564","₹4,540","₹5,100"
Stylista Fully Automatic Top Load Washing Machine Cover compatible for 7 kg to 7.5 kg Grey (HxWxD) 38x24x24 Inches,appliances,All Appliances,https://m.media-amazon.com/images/I/41YZfyi0Z-L._AC_UL320_.jpg,https://www.amazon.in/Stylista-Automatic-Washing-compatible-38x24x24/dp/B0BDRQ9KSB/ref=sr_1_2691?qid=1679135747&s=appliances&sr=1-2691,3.1,16,₹499,₹999
"MAYUMI® GLS EXPERTS | ROCKET ECO | 750W Mixer Grinder | with 2 Multipurpose Leak-proof SS Jar, 1 Yr Warranty (ECO - 2 Jars)",appliances,All Appliances,https://m.media-amazon.com/images/I/718OH9GPgYL._AC_UL320_.jpg,https://www.amazon.in/MAYUMI%C2%AE-ECO-Multipurpose-Leak-proof-Warranty/dp/B0BPQTK45Z/ref=sr_1_2692?qid=1679135747&s=appliances&sr=1-2692,3.0,9,"₹1,095","₹3,495"
Tefal Eco Master 1800 Watt Non Stick Steam Iron,appliances,All Appliances,https://m.media-amazon.com/images/I/51PAH6Iaa7L._AC_UL320_.jpg,https://www.amazon.in/Tefal-Master-1800-Stick-Steam/dp/B0859LHW5G/ref=sr_1_2693?qid=1679135747&s=appliances&sr=1-2693,4.0,473,"₹1,665","₹1,999"
"Black + Decker Steam Iron Press 1600 Watt with Auto-Shut Off, Spray and Ceramic Sole Plate Coating (Red)",appliances,All Appliances,https://m.media-amazon.com/images/I/71agy96JopL._AC_UL320_.jpg,https://www.amazon.in/Black-Decker-BXIR1601IN-1600-Steamer/dp/B07CZTF233/ref=sr_1_2694?qid=1679135747&s=appliances&sr=1-2694,4.1,442,"₹1,999","₹2,099"
"Samsung 198 L 3 Star Inverter Direct Cool Single Door Refrigerator (RR21A2C2YUT/HL, Pebble Blue, Digi-Touch Cool)",appliances,All Appliances,https://m.media-amazon.com/images/I/51uCvChphpL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Refrigerator-RR21A2C2YUT-HL-Digi-Touch/dp/B08T1F8Z4F/ref=sr_1_2695?qid=1679135747&s=appliances&sr=1-2695,4.2,411,"₹15,890","₹19,990"
"LEVOIT Personal Air Conditioner, Arctic Air Conditioners Icebox, Evaporative Fan with USB Cable Personal Air Cooler with 3...",appliances,All Appliances,https://m.media-amazon.com/images/I/71lOGeZZQnL._AC_UL320_.jpg,https://www.amazon.in/LEVOIT-Conditioner-Conditioners-AIR-COOLEREWERERERWER/dp/B0BXY8X8MG/ref=sr_1_2696?qid=1679135747&s=appliances&sr=1-2696,4.4,"22,637","₹1,989","₹5,999"
"Sulfar Lutian Car Washer High Pressure Pump - 1200W|Pressure-80 Bar, Max Flow-390 l/h, Working Radius +9m, Spray Jet Gun w...",appliances,All Appliances,https://m.media-amazon.com/images/I/61TW-p7UvhL._AC_UL320_.jpg,https://www.amazon.in/Sulfar-Lutian-Washer-High-Pressure/dp/B09GLWBH44/ref=sr_1_2697?qid=1679135747&s=appliances&sr=1-2697,3.9,286,,"₹4,999"
Mini Cooler Mini AC USB Battery Operated Air Conditioner Mini Water Air Cooler Cooling Fan Blade Less Duel Blower with Ice...,appliances,All Appliances,https://m.media-amazon.com/images/I/61nHMMSSrkS._AC_UL320_.jpg,https://www.amazon.in/Battery-Operated-Conditioner-Cooling-Chamber/dp/B0BWV3CR83/ref=sr_1_2698?qid=1679135747&s=appliances&sr=1-2698,,,₹395,₹799
"Nabaat Mixer Grinders Waterproof Dust Cover for Kitchen Table Top Standard Size, Black (8”X 8”X 12.5”)",appliances,All Appliances,https://m.media-amazon.com/images/I/81NAKamMnoS._AC_UL320_.jpg,https://www.amazon.in/Nabaat-Grinders-Waterproof-Kitchen-Standard/dp/B094CYVCR8/ref=sr_1_2699?qid=1679135747&s=appliances&sr=1-2699,4.4,309,₹349,₹799
F.Z. ENTERPRISE Vacuum Cleaner Dust Collection and Lighting 2 in 1 Car Vacuum Cleaner 120W High-Power Handheld Wireless Va...,appliances,All Appliances,https://m.media-amazon.com/images/I/51nj1gvkHhL._AC_UL320_.jpg,https://www.amazon.in/F-Z-ENTERPRISE-Collection-High-Power-Rechargeable/dp/B0BRQNGLGN/ref=sr_1_2700?qid=1679135747&s=appliances&sr=1-2700,2.7,3,₹549,"₹1,499"
Nutribullet JUICER 800W 1.5 Liters 2 Year Warranty (Dark Grey),appliances,All Appliances,https://m.media-amazon.com/images/I/61idczQ9IOS._AC_UL320_.jpg,https://www.amazon.in/Nutribullet-JUICER-800W-Liters-Warranty/dp/B08H8PWYVS/ref=sr_1_2701?qid=1679135747&s=appliances&sr=1-2701,3.9,184,"₹7,290","₹11,999"
"Havells Monza EC 15-Litre Vertical Storage Water Heater (Geyser) with Flexi Pipe, Ivory 5 Star",appliances,All Appliances,https://m.media-amazon.com/images/I/61vNUBjkcmL._AC_UL320_.jpg,https://www.amazon.in/Havells-Monza-EC-5S-15-Litre/dp/B0152VTXX6/ref=sr_1_2702?qid=1679135747&s=appliances&sr=1-2702,4.4,"1,245","₹7,799","₹11,970"
"Luminous Inverter & Battery Combo (Eco Volt Neo 850 Pure Sine Wave 700VA/12V Inverter, Red Charge RC 15000ST ShortTubular ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61M87CL0psL._AC_UL320_.jpg,https://www.amazon.in/Luminous-Ecovolt-Inverter-Charge-Battery/dp/B01M0Y95YW/ref=sr_1_2703?qid=1679135747&s=appliances&sr=1-2703,4.4,81,"₹15,350","₹25,040"
Tiksha Enterprises FREEZER DOOR COMAPATIBLE FOR Whirlpool GEN Y/Imfresh/Fusion/ICE MAGIC,appliances,All Appliances,https://m.media-amazon.com/images/I/51UcaYYvZ0L._AC_UL320_.jpg,https://www.amazon.in/Enterprises-Whirlpool-Imfresh-Compatible-Multicolour/dp/B07NY8FWDF/ref=sr_1_2704?qid=1679135747&s=appliances&sr=1-2704,3.9,"1,379",₹840,₹850
"Classic® Front Load Washing Machine Cover for Bosch 6.5 Kg, 7 Kg, 7.5 Kg, 8 Kg, 8.5 Kg, 9 Kg, & 10 Kg (63cmsX63cmsX81cms) ...",appliances,All Appliances,https://m.media-amazon.com/images/I/71eoiT2Xb3S._AC_UL320_.jpg,https://www.amazon.in/Classic-Front-Washing-Machine-63cmsX63cmsX81cms_Half/dp/B07PXFP6W1/ref=sr_1_2705?qid=1679135747&s=appliances&sr=1-2705,4.3,"1,138",₹549,₹900
"DE Spun Filter Candle | PP Spun Cartridge Pre Filter | Outer Filter Candle | 5 Micron Pre Filter 10"" PP Spun Filter for Al...",appliances,All Appliances,https://m.media-amazon.com/images/I/51SsXoo6fHS._AC_UL320_.jpg,https://www.amazon.in/Filter-Candle-Cartridge-Micron-purifier/dp/B08LSCTQD8/ref=sr_1_2706?qid=1679135747&s=appliances&sr=1-2706,3.9,955,₹365,₹799
Lg water inlet filter for all washing machine,appliances,All Appliances,https://m.media-amazon.com/images/I/41GynsRHJPL._AC_UL320_.jpg,https://www.amazon.in/water-inlet-filter-washing-machine/dp/B09PG3LNRJ/ref=sr_1_2707?qid=1679135747&s=appliances&sr=1-2707,3.9,123,₹310,₹399
"Blue Star CHF300 Double Door Deep Freezer (284 L, White)",appliances,All Appliances,https://m.media-amazon.com/images/I/61D3bekyAAL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Double-Liter-Freezer/dp/B01N9M1CW2/ref=sr_1_2708?qid=1679135747&s=appliances&sr=1-2708,4.1,368,"₹24,998","₹30,700"
Havells Ventil Air DXW-R 150mm Exhaust Fan (White),appliances,All Appliances,https://m.media-amazon.com/images/I/71PNRNfi-0L._AC_UL320_.jpg,https://www.amazon.in/Havells-Ventilair-150mm-Exhaust-Round/dp/B00B4BC84U/ref=sr_1_2709?qid=1679135747&s=appliances&sr=1-2709,3.8,240,,"₹1,748"
Cafe DESIRE I DRINK SUCCESS Tea & Coffee Machine - 2 Lane | Advanced Robust Fully Automatic Coffee Vending Machine | For O...,appliances,All Appliances,https://m.media-amazon.com/images/I/715lLF7v9uL._AC_UL320_.jpg,https://www.amazon.in/Cafe-DESIRE-DRINK-SUCCESS-Machine/dp/B0926VKW1X/ref=sr_1_2710?qid=1679135747&s=appliances&sr=1-2710,4.6,143,"₹15,900","₹16,999"
Bosch 6.5 Kg 5 Star Fully Automatic Top Load Washing Machine WOE651D0IN (Dark Grey),appliances,All Appliances,https://m.media-amazon.com/images/I/415dPGc56xL._AC_UL320_.jpg,https://www.amazon.in/Bosch-Automatic-Washing-Machine-WOE651D0IN/dp/B09R1R7NMR/ref=sr_1_2711?qid=1679135747&s=appliances&sr=1-2711,4.0,96,"₹18,990","₹26,190"
"SUBHASH® 16 (inch) Fan Blade For Table Fan,Pedestal fan,Wall Fan,Cabin Fan (8mm White)",appliances,All Appliances,https://m.media-amazon.com/images/I/61YrKyMHAaL._AC_UL320_.jpg,https://www.amazon.in/SUBHASH%C2%AE-Blade-Table-Pedestal-Cabin/dp/B08MZ4KPM4/ref=sr_1_2712?qid=1679135747&s=appliances&sr=1-2712,4.1,187,₹499,₹999
"Global 12 Volt Inverter Battery Hydrometer Specific Gravity Tester (GXB-Medium Size, Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/71l-qZIgnFL._AC_UL320_.jpg,https://www.amazon.in/Global-Inverter-Hydrometer-Specific-GXB-Medium/dp/B07HYYWMH1/ref=sr_1_2713_mod_primary_new?qid=1679135749&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2713,3.9,189,₹170,₹210
Konvio Neer Antiscalant Solid Balls for RO Water Purifiers to Convert Hard Water into Soft Water (10 pcs),appliances,All Appliances,https://m.media-amazon.com/images/I/51bIc4yD9oL._AC_UL320_.jpg,https://www.amazon.in/Konvio-Antiscalant-Solid-Purifiers-Convert/dp/B09V4N6KTM/ref=sr_1_2714?qid=1679135749&s=appliances&sr=1-2714,4.1,203,₹199,₹899
